system:index,LST,NDBI,NDVI,NDWI,.geo
180,30.788846600000056,-0.0679766167783797,0.2270633329816788,-0.2362360943810671,"{""type"":""Point"",""coordinates"":[72.8004370968689,33.78914129667954]}"
181,29.613047720000054,-0.062285181972953005,0.2257227575982209,-0.23834487923609812,"{""type"":""Point"",""coordinates"":[73.2776241982713,33.709859565452525]}"
182,34.58113979000001,-0.027318668252080857,0.183689546513221,-0.20913877858055036,"{""type"":""Point"",""coordinates"":[72.97923554026535,33.52969743761579]}"
183,32.30644748000003,0.015957446808510637,0.1046909850893061,-0.13088816972312117,"{""type"":""Point"",""coordinates"":[73.16646703706745,33.681906511039614]}"
184,26.516321600000026,-0.12680435265378637,0.3183134140004454,-0.29886087290413416,"{""type"":""Point"",""coordinates"":[73.22596204175771,33.79037992157629]}"
185,27.217015700000047,-0.022985882429656677,0.22560106247924847,-0.23556745687957786,"{""type"":""Point"",""coordinates"":[73.035624665667,33.772499754447985]}"
186,35.70395936,-0.0024377903500298974,0.11191986530841312,-0.13402133379585465,"{""type"":""Point"",""coordinates"":[73.1553003089337,33.534944424647854]}"
187,25.51996876999999,-0.003673840951947461,0.19534577557500193,-0.20984461035016558,"{""type"":""Point"",""coordinates"":[73.01237556918646,33.764217934700184]}"
188,27.596415920000027,-0.07532632023361362,0.22124105965557198,-0.22070452911574406,"{""type"":""Point"",""coordinates"":[72.95387083241614,33.7374879778842]}"
189,34.91439674000003,-0.016117529596348594,0.1765094464262122,-0.20435488233703003,"{""type"":""Point"",""coordinates"":[72.91735742655518,33.63310197537471]}"
190,30.549585200000024,-0.0554201713701753,0.224977646393314,-0.23755622741685717,"{""type"":""Point"",""coordinates"":[72.8523990893479,33.68338471375895]}"
191,28.55346152000004,-0.10791344997183012,0.28215972369070275,-0.274501217397397,"{""type"":""Point"",""coordinates"":[72.84640446528756,33.7869795107479]}"
192,35.47153400000002,-0.015359895421988616,0.13577651861329434,-0.1766023921481996,"{""type"":""Point"",""coordinates"":[72.89782500884942,33.6153730350193]}"
193,31.915084190000016,-0.028403181625089723,0.19292462448175082,-0.2106570098292809,"{""type"":""Point"",""coordinates"":[73.18282663128795,33.55603626022253]}"
194,28.951660850000053,-0.06591800119609276,0.22429353736953578,-0.23205130666871485,"{""type"":""Point"",""coordinates"":[73.26121075241839,33.71402613718905]}"
195,34.47005414,-0.015500234852043212,0.165773598894618,-0.19952840002774117,"{""type"":""Point"",""coordinates"":[73.0191302611511,33.524501152054924]}"
196,30.648707779999995,-0.07069374835135848,0.24351855397694636,-0.24242424242424243,"{""type"":""Point"",""coordinates"":[72.84453119651852,33.71792272459885]}"
197,37.39246123999999,0.017259072674689804,0.07658240784901546,-0.10508095254747002,"{""type"":""Point"",""coordinates"":[73.13544171956555,33.58730468447163]}"
198,21.28333298000001,-0.15017488866377415,0.28931073640006,-0.26622338187021294,"{""type"":""Point"",""coordinates"":[73.08066842512791,33.77307977214634]}"
199,32.67217562000002,-0.05570873543050508,0.18482312398902875,-0.2079949807295868,"{""type"":""Point"",""coordinates"":[73.20036953682438,33.604119451449286]}"
200,32.76958919000003,0.0341728428183373,0.05315122593384894,-0.07713884992987377,"{""type"":""Point"",""coordinates"":[73.02277107243617,33.5680356110277]}"
201,32.062059050000016,-0.0695272522416788,0.21417658553917215,-0.22644319629622983,"{""type"":""Point"",""coordinates"":[73.07112469322267,33.53419249540021]}"
202,31.68436784000005,-0.06593599158874038,0.21118653271789303,-0.22745033294810413,"{""type"":""Point"",""coordinates"":[73.24973562345981,33.64300072112442]}"
203,32.00737073000005,-0.031508413919135,0.17913097973678713,-0.19942626434339142,"{""type"":""Point"",""coordinates"":[73.03478697210848,33.54357801410578]}"
204,24.834655760000032,-0.018741925867037663,0.14122230880552153,-0.1428252920717025,"{""type"":""Point"",""coordinates"":[72.95818195804745,33.78907193715831]}"
205,31.13406662,-0.04323040380047506,0.2092511013215859,-0.22186674085408262,"{""type"":""Point"",""coordinates"":[72.87542173883551,33.5977344494154]}"
206,28.63891202000002,-0.09317149043886669,0.2709962236051274,-0.2652535343016996,"{""type"":""Point"",""coordinates"":[72.84280576766375,33.77102943057254]}"
207,32.64141344000001,-0.0687134950001529,0.2283575269762047,-0.2325163110562511,"{""type"":""Point"",""coordinates"":[73.2025008546217,33.6896389403116]}"
208,36.91052042000001,0.026570239432830624,0.07051862164984336,-0.099724675510423,"{""type"":""Point"",""coordinates"":[73.11936687035912,33.63487877227548]}"
209,30.026628140000014,-0.08254974656565114,0.22672566012461692,-0.22617815917067333,"{""type"":""Point"",""coordinates"":[73.25616629321934,33.775024769991184]}"
210,33.96931420999999,-0.035276435223387956,0.1830336094833973,-0.21730542657148796,"{""type"":""Point"",""coordinates"":[73.20258007335629,33.673298655530246]}"
211,28.985841049999976,-0.02922646394205588,0.2052009953387306,-0.22207612210810618,"{""type"":""Point"",""coordinates"":[73.1798799457006,33.759080580325055]}"
212,31.041780080000024,-0.07417442058491121,0.21923874459635187,-0.23405012183625917,"{""type"":""Point"",""coordinates"":[73.15062848173004,33.65270886000468]}"
213,31.31693069000005,-0.0655915545408915,0.22836291692330665,-0.22493345989911961,"{""type"":""Point"",""coordinates"":[72.93974719769345,33.566465772679386]}"
214,30.445335590000013,-0.07773470163435955,0.252725891105731,-0.2543218614527117,"{""type"":""Point"",""coordinates"":[73.14122881174671,33.66331417697785]}"
215,31.267369400000007,-0.07665642959224009,0.24186307519640854,-0.2435204045796165,"{""type"":""Point"",""coordinates"":[73.27954590861967,33.67222565887062]}"
216,33.04815782000003,-0.06408754997375116,0.06404458084315942,-0.11003454376948353,"{""type"":""Point"",""coordinates"":[72.80813958217358,33.51436948762404]}"
217,33.07379297,-0.05181049856555788,0.19738723629623092,-0.2203090984329177,"{""type"":""Point"",""coordinates"":[73.17734230738392,33.55296238312638]}"
218,32.19365282000001,-0.06059531103873069,0.18707814473921675,-0.20389486785269786,"{""type"":""Point"",""coordinates"":[73.24181275335576,33.51248899660401]}"
219,32.43120521000003,-0.03054565027248873,0.15206558733382222,-0.16510097744646865,"{""type"":""Point"",""coordinates"":[73.03398370906035,33.59970038699177]}"
220,32.71319186000005,-0.07908139353226058,0.22009467957323536,-0.2360773085182534,"{""type"":""Point"",""coordinates"":[73.17110164711428,33.58729067087514]}"
221,33.798413210000035,-0.025055169411376157,0.16813220652136723,-0.20183050250814047,"{""type"":""Point"",""coordinates"":[73.21422755347152,33.64642062969191]}"
222,32.036423900000045,-0.015439144539228643,0.1537096443928742,-0.19409416834445975,"{""type"":""Point"",""coordinates"":[72.83255037824236,33.57302686181982]}"
223,27.52463750000004,-0.07480248781307783,0.22064831430644113,-0.2400605096776696,"{""type"":""Point"",""coordinates"":[73.26830107716863,33.76861310792364]}"
224,22.394189480000023,-0.11806520140534357,0.2387634092246413,-0.22047805922226185,"{""type"":""Point"",""coordinates"":[73.09639804434485,33.784987305690336]}"
225,35.211764480000056,-0.030175987485334375,0.15803541597059806,-0.17086266979588935,"{""type"":""Point"",""coordinates"":[73.08018485570885,33.59199522108605]}"
226,31.345983860000047,-0.027945073476270777,0.16366115561615818,-0.18907621568900654,"{""type"":""Point"",""coordinates"":[73.10703397759983,33.66599543284255]}"
227,31.075960280000004,-0.06728389108560774,0.22626874492132673,-0.2269031781226903,"{""type"":""Point"",""coordinates"":[73.07803422724145,33.560053128041176]}"
228,32.446586300000035,-0.012259306803594352,0.15382082891319457,-0.1862800406183008,"{""type"":""Point"",""coordinates"":[73.18735535607853,33.5276115676327]}"
229,33.309636350000005,-0.09399142973319571,0.2779188512760555,-0.27086096324691605,"{""type"":""Point"",""coordinates"":[72.86097101161971,33.55867857667532]}"
230,33.23273089999998,-0.029836075969434668,0.15661277686774447,-0.18882910581603896,"{""type"":""Point"",""coordinates"":[73.29643556331466,33.61351513542057]}"
231,30.71194115000003,-0.07872210065645514,0.21422660098522167,-0.20165363389949495,"{""type"":""Point"",""coordinates"":[73.03886747420715,33.719669510654796]}"
232,31.629679520000025,-0.07012487992315082,0.25252099364042024,-0.25552072693973865,"{""type"":""Point"",""coordinates"":[73.11162974750935,33.68209337183743]}"
233,34.75716782000001,0.017394218174064034,0.10556621880998081,-0.13278314310798947,"{""type"":""Point"",""coordinates"":[73.1163593727597,33.590170018972486]}"
234,32.95587128,0.03903203874065132,0.09897015185896317,-0.13653669423657608,"{""type"":""Point"",""coordinates"":[73.15933893328409,33.62246035209937]}"
235,21.13294010000004,-0.1092169564723264,0.23221951014224393,-0.22582265762371265,"{""type"":""Point"",""coordinates"":[73.10458238129814,33.78175805321786]}"
236,29.613047720000054,-0.05543004943849655,0.19083856667898041,-0.21015091223064794,"{""type"":""Point"",""coordinates"":[73.21854030949021,33.58907694858436]}"
237,29.483162960000016,-0.1468898936820237,0.3293671872233436,-0.32020397397573414,"{""type"":""Point"",""coordinates"":[72.90752138687414,33.724374919906225]}"
238,32.79009731000002,-0.01570041451365624,0.15141372041003523,-0.18051774488937286,"{""type"":""Point"",""coordinates"":[72.90037622205624,33.635677770146344]}"
239,32.07744014000002,-0.03754266211604096,0.12161203348942813,-0.18106765288206508,"{""type"":""Point"",""coordinates"":[73.22277009900641,33.709483874686484]}"
240,26.39327288000004,-0.08784875743253545,0.29584831644328213,-0.2927960573996231,"{""type"":""Point"",""coordinates"":[73.07622274400282,33.777531927500156]}"
241,33.91291688000001,-0.01882028245104084,0.17372480043295901,-0.2009413719111234,"{""type"":""Point"",""coordinates"":[72.9383186639636,33.675138663123896]}"
242,32.63799542000004,-0.04825426647878503,0.19873952588985175,-0.21483524459282916,"{""type"":""Point"",""coordinates"":[73.19647125242089,33.518589619790006]}"
243,32.64483145999998,-0.06662111376836351,0.1659259812525675,-0.18992262834927773,"{""type"":""Point"",""coordinates"":[73.25205796514352,33.52342626969575]}"
244,31.301549600000044,-0.06483312361435677,0.23559881800799584,-0.25794577758901394,"{""type"":""Point"",""coordinates"":[72.83951952456853,33.53803467287885]}"
245,34.58284880000002,-0.016891182382766795,0.1618675442204854,-0.18027649127694398,"{""type"":""Point"",""coordinates"":[73.26275473642494,33.529271137242084]}"
246,33.26349307999999,-0.006959205660542178,0.08018116507886928,-0.11121107933549693,"{""type"":""Point"",""coordinates"":[73.10680535089874,33.66760121627239]}"
247,31.68436784000005,-0.008022076755230393,0.1296342910568521,-0.14232727272727272,"{""type"":""Point"",""coordinates"":[73.04040880528925,33.64221120649394]}"
248,29.11401680000006,-0.08801815334462591,0.244352657357994,-0.25229450606043885,"{""type"":""Point"",""coordinates"":[72.8459856636291,33.77331596451184]}"
249,32.90289197000004,0.002713723896733373,0.1134839106905603,-0.1422065618455606,"{""type"":""Point"",""coordinates"":[72.9625525083392,33.65668291654504]}"
250,27.62888711000005,-0.12378835797931446,0.299952539155197,-0.2772456136942118,"{""type"":""Point"",""coordinates"":[73.01054507991175,33.73798239467726]}"
251,33.27032912000004,-0.051016912199831815,0.2047698102429533,-0.22045606611331128,"{""type"":""Point"",""coordinates"":[73.1280710827189,33.52946276121995]}"
252,29.83521902000001,-0.08856383829977915,0.27154447227726475,-0.2640303278079239,"{""type"":""Point"",""coordinates"":[72.8880670511849,33.73399437178728]}"
253,33.18316961000005,-0.010211610542159785,0.14864343361465795,-0.17050234244092605,"{""type"":""Point"",""coordinates"":[73.23417257522456,33.642950726970035]}"
254,34.018875500000036,0.016520864907042,0.09100291302538493,-0.12982020651255796,"{""type"":""Point"",""coordinates"":[73.21744208461773,33.690561139301494]}"
255,27.487039279999976,-0.08398643116153937,0.186176,-0.18891526076079287,"{""type"":""Point"",""coordinates"":[73.28556680717634,33.792575800075944]}"
256,25.95918433999998,-0.05342021594736676,0.2477255779269202,-0.24429240722837808,"{""type"":""Point"",""coordinates"":[73.07237257670641,33.77422029913899]}"
257,30.53933114000006,-0.03599961804118789,0.21176470588235294,-0.22131332082551594,"{""type"":""Point"",""coordinates"":[72.93186299786834,33.78067545572949]}"
258,36.15171998000005,-0.005183734592788849,0.15111140426093267,-0.19415648841903588,"{""type"":""Point"",""coordinates"":[72.87198069517495,33.54298554294883]}"
259,30.334249940000007,-0.05444968457156857,0.2182281347296915,-0.22787247699878754,"{""type"":""Point"",""coordinates"":[73.03160998523136,33.641520336926206]}"
260,32.40557006000006,-0.01228471269623533,0.19854188472227235,-0.19953763906949862,"{""type"":""Point"",""coordinates"":[73.03912626355103,33.5515900903687]}"
261,33.14044436000006,0.03297053358109902,0.05350222684944184,-0.07596880907372401,"{""type"":""Point"",""coordinates"":[73.05752886432053,33.61704616386605]}"
262,32.735408989999996,0.024845916795069336,0.11801261829652997,-0.16188571615906633,"{""type"":""Point"",""coordinates"":[73.2089622391363,33.65073438871876]}"
263,31.968063500000028,-0.005622128698557522,0.13107734557083237,-0.14897131425844698,"{""type"":""Point"",""coordinates"":[73.12499127040773,33.610033240526974]}"
264,34.11458005999998,-0.004719608360449096,0.14159144655763914,-0.17658771026433231,"{""type"":""Point"",""coordinates"":[72.88720216989643,33.61768309584096]}"
265,32.947326230000044,-0.045283907955705645,0.19052560020036496,-0.2087548814821542,"{""type"":""Point"",""coordinates"":[73.24850105842371,33.63141888118641]}"
266,32.59014314000001,-0.09314005976222264,0.22116477272727272,-0.21848203529161647,"{""type"":""Point"",""coordinates"":[73.03852204607503,33.58660358272848]}"
267,30.58718342000003,-0.024772767777579755,0.17402844892125502,-0.19492934330839568,"{""type"":""Point"",""coordinates"":[72.84001775238414,33.73990211793086]}"
268,26.591518039999983,-0.038158175229162226,0.21707870352570263,-0.22601134801216136,"{""type"":""Point"",""coordinates"":[73.29766568735435,33.72028264913459]}"
269,35.034027440000045,0.01197019253464612,0.10988220143176394,-0.12289710672542632,"{""type"":""Point"",""coordinates"":[73.08790932009782,33.663682634380116]}"
270,28.597895780000044,-0.08951890955213748,0.23740540101852414,-0.23066368020663075,"{""type"":""Point"",""coordinates"":[73.26581826954887,33.7277179629655]}"
271,34.80160208000001,-0.03452639190166305,0.19134024910661623,-0.21423646104068317,"{""type"":""Point"",""coordinates"":[72.96633398288795,33.686910709977305]}"
272,33.74543390000002,-0.008327693258393902,0.1849367176153261,-0.213729101728535,"{""type"":""Point"",""coordinates"":[72.99605283625642,33.642216776181066]}"
273,32.24150510000004,-0.015041242115477924,0.18192090395480226,-0.195898388652685,"{""type"":""Point"",""coordinates"":[73.03872010282882,33.696691065192155]}"
274,27.557108690000007,-0.11269073065806279,0.2862082362082362,-0.27226961801552535,"{""type"":""Point"",""coordinates"":[73.24106525756305,33.794112002634435]}"
275,32.38847996000004,-0.013746296963902255,0.14572187776793621,-0.1664051651066746,"{""type"":""Point"",""coordinates"":[73.2000062410238,33.5856258901661]}"
276,34.49398028000002,0.023165370307744335,0.08982864329507939,-0.12454984913863025,"{""type"":""Point"",""coordinates"":[72.8766268637533,33.561484230194004]}"
277,34.14876026000002,-0.0381633870005963,0.13260327442263906,-0.16741171211443898,"{""type"":""Point"",""coordinates"":[73.23012203057588,33.683317369200275]}"
278,31.32034871000002,-0.05903366155255324,0.22470164536402795,-0.24035831143056374,"{""type"":""Point"",""coordinates"":[73.12125307121217,33.67418357476897]}"
279,29.630137820000016,-0.08621607237892497,0.23879974204316984,-0.24932093806189984,"{""type"":""Point"",""coordinates"":[73.25443476551582,33.73501161441674]}"
280,31.209263060000012,0.011071953010279002,0.10062266093578912,-0.12537807262336448,"{""type"":""Point"",""coordinates"":[73.09841203562803,33.72313926660345]}"
